"App name","No.","Time","Source","Destination","Protocol","Length","Info"
"Messenger","1","0.000000","172.30.1.1","172.30.1.250","TCP","108","38112  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1970834593 TSecr=0 WS=512"
"Messenger","2","0.051611","172.30.1.250","172.30.1.1","TCP","96","443  >  38112 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Messenger","3","0.051730","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Messenger","4","0.053832","172.30.1.1","172.30.1.250","TLSv1.3","488","Client Hello"
"Messenger","5","0.054048","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=1 Ack=400 Win=2096640 Len=0"
"Messenger","6","0.055015","172.30.1.1","172.30.1.250","TLSv1.3","496","Change Cipher Spec, Application Data"
"Messenger","7","0.055061","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=1 Ack=809 Win=2096128 Len=0"
"Messenger","8","0.119840","172.30.1.250","172.30.1.1","TLSv1.3","2700","Server Hello, Change Cipher Spec, Application Data"
"Messenger","9","0.119978","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=809 Ack=2613 Win=85504 Len=0"
"Messenger","10","0.119989","172.30.1.250","172.30.1.1","TLSv1.3","712","Application Data, Application Data"
"Messenger","11","0.120002","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=809 Ack=3236 Win=91136 Len=0"
"Messenger","12","0.150309","172.30.1.1","172.30.1.250","TLSv1.3","144","Application Data"
"Messenger","13","0.150326","172.30.1.1","172.30.1.250","TLSv1.3","492","Application Data"
"Messenger","14","0.150470","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3236 Ack=1270 Win=2096640 Len=0"
"Messenger","15","0.212114","172.30.1.250","172.30.1.1","TLSv1.3","340","Application Data, Application Data"
"Messenger","16","0.212241","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=1270 Ack=3489 Win=96256 Len=0"
"Messenger","17","0.212893","172.30.1.1","172.30.1.250","TLSv1.3","120","Application Data"
"Messenger","18","0.212983","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3489 Ack=1301 Win=2096640 Len=0"
"Messenger","19","0.219886","172.30.1.250","172.30.1.1","TLSv1.3","132","Application Data"
"Messenger","20","0.219968","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=1301 Ack=3533 Win=96256 Len=0"
"Messenger","21","0.232198","172.30.1.250","172.30.1.1","TLSv1.3","168","Application Data"
"Messenger","22","0.232283","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=1301 Ack=3615 Win=96256 Len=0"
"WhatsApp","23","0.273752","172.30.1.1","172.30.1.250","TCP","108","47122  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3166231261 TSecr=0 WS=512"
"Messenger","24","0.317034","172.30.1.1","172.30.1.250","TLSv1.3","312","Application Data"
"Messenger","25","0.317270","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3615 Ack=1526 Win=2096640 Len=0"
"Messenger","26","0.318524","172.30.1.1","172.30.1.250","TLSv1.3","140","Application Data"
"Messenger","27","0.318663","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3615 Ack=1578 Win=2096640 Len=0"
"Messenger","28","0.325019","172.30.1.1","172.30.1.250","TLSv1.3","348","Application Data"
"Messenger","29","0.325091","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3615 Ack=1839 Win=2096128 Len=0"
"WhatsApp","30","0.325134","172.30.1.250","172.30.1.1","TCP","96","443  >  47122 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"WhatsApp","31","0.325195","172.30.1.1","172.30.1.250","TCP","88","47122  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Messenger","32","0.330107","172.30.1.1","172.30.1.250","TLSv1.3","320","Application Data"
"Messenger","33","0.330259","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3615 Ack=2070 Win=2096128 Len=0"
"WhatsApp","34","0.331908","172.30.1.1","172.30.1.250","TCP","92","47122  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=4 [TCP segment of a reassembled PDU]"
"WhatsApp","35","0.332115","172.30.1.250","172.30.1.1","TCP","88","443  >  47122 [ACK] Seq=1 Ack=5 Win=2096640 Len=0"
"WhatsApp","36","0.332177","172.30.1.1","172.30.1.250","SSL","100","Continuation Data"
"WhatsApp","37","0.332231","172.30.1.250","172.30.1.1","TCP","88","443  >  47122 [ACK] Seq=1 Ack=16 Win=2096640 Len=0"
"WhatsApp","38","0.334847","172.30.1.1","172.30.1.250","TCP","92","47122  >  443 [PSH, ACK] Seq=16 Ack=1 Win=65536 Len=3 [TCP segment of a reassembled PDU]"
"WhatsApp","39","0.334988","172.30.1.250","172.30.1.1","TCP","88","443  >  47122 [ACK] Seq=1 Ack=19 Win=2096640 Len=0"
"WhatsApp","40","0.335042","172.30.1.1","172.30.1.250","SSL","352","Continuation Data"
"Messenger","41","0.335060","172.30.1.1","172.30.1.250","TLSv1.3","448","Application Data"
"Messenger","42","0.335107","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3615 Ack=2429 Win=2095616 Len=0"
"WhatsApp","43","0.335153","172.30.1.250","172.30.1.1","TCP","88","443  >  47122 [ACK] Seq=1 Ack=284 Win=2096640 Len=0"
"Messenger","44","0.337919","172.30.1.1","172.30.1.250","TLSv1.3","408","Application Data"
"Messenger","45","0.337987","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3615 Ack=2751 Win=2095616 Len=0"
"Messenger","46","0.341246","172.30.1.1","172.30.1.250","TLSv1.3","312","Application Data"
"Messenger","47","0.341388","172.30.1.250","172.30.1.1","TCP","88","443  >  38112 [ACK] Seq=3615 Ack=2976 Win=2095104 Len=0"
"Messenger","48","0.348251","172.30.1.1","172.30.1.250","DNS","120","Standard query 0x0711 A chat-e2ee-mini.facebook.com"
"Messenger","49","0.399555","172.30.1.1","172.30.1.250","DNS","172","Standard query response 0x0711 A chat-e2ee-mini.facebook.com CNAME chat-e2ee-mini.c10r.facebook.com A 157.240.241.37"
"Messenger","50","0.399815","172.30.1.250","172.30.1.1","TLSv1.3","124","Application Data"
"Messenger","51","0.399999","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=3650 Win=96256 Len=0"
"Messenger","52","0.403424","172.30.1.1","172.30.1.250","TCP","108","34288  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1911621896 TSecr=0 WS=512"
"Messenger","53","0.405485","172.30.1.250","172.30.1.1","TLSv1.3","128","Application Data"
"Messenger","54","0.405624","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=3689 Win=96256 Len=0"
"WhatsApp","55","0.409213","172.30.1.250","172.30.1.1","SSL","200","Continuation Data"
"WhatsApp","56","0.409487","172.30.1.1","172.30.1.250","TCP","88","47122  >  443 [ACK] Seq=284 Ack=115 Win=65536 Len=0"
"Messenger","57","0.409509","172.30.1.250","172.30.1.1","TLSv1.3","124","Application Data"
"Messenger","58","0.412141","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=3724 Win=96256 Len=0"
"WhatsApp","59","0.414762","172.30.1.1","172.30.1.250","TCP","92","47122  >  443 [PSH, ACK] Seq=284 Ack=115 Win=65536 Len=3 [TCP segment of a reassembled PDU]"
"WhatsApp","60","0.414911","172.30.1.250","172.30.1.1","TCP","88","443  >  47122 [ACK] Seq=115 Ack=287 Win=2096640 Len=0"
"WhatsApp","61","0.414971","172.30.1.1","172.30.1.250","SSL","288","Continuation Data"
"WhatsApp","62","0.415009","172.30.1.250","172.30.1.1","TCP","88","443  >  47122 [ACK] Seq=115 Ack=488 Win=2096640 Len=0"
"WhatsApp","63","0.416701","172.30.1.1","172.30.1.250","TCP","92","47122  >  443 [PSH, ACK] Seq=488 Ack=115 Win=65536 Len=3 [TCP segment of a reassembled PDU]"
"WhatsApp","64","0.416753","172.30.1.250","172.30.1.1","TCP","88","443  >  47122 [ACK] Seq=115 Ack=491 Win=2096640 Len=0"
"WhatsApp","65","0.416931","172.30.1.1","172.30.1.250","SSL","124","Continuation Data"
"WhatsApp","66","0.416972","172.30.1.250","172.30.1.1","TCP","88","443  >  47122 [ACK] Seq=115 Ack=528 Win=2096640 Len=0"
"Messenger","67","0.419846","172.30.1.250","172.30.1.1","TLSv1.3","192","Application Data, Application Data, Application Data"
"Messenger","68","0.420572","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=3829 Win=96256 Len=0"
"Messenger","69","0.427251","172.30.1.250","172.30.1.1","TLSv1.3","188","Application Data"
"Messenger","70","0.427416","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=3931 Win=96256 Len=0"
"Messenger","71","0.438256","172.30.1.250","172.30.1.1","TCP","96","5222  >  34288 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Messenger","72","0.439132","172.30.1.1","172.30.1.250","TCP","88","34288  >  5222 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Messenger","73","0.439155","172.30.1.1","172.30.1.250","TCP","92","34288  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=4 [TCP segment of a reassembled PDU]"
"Messenger","74","0.439441","172.30.1.250","172.30.1.1","TCP","88","5222  >  34288 [ACK] Seq=1 Ack=5 Win=2096640 Len=0"
"Messenger","75","0.440118","172.30.1.1","172.30.1.250","TCP","96","34288  >  5222 [PSH, ACK] Seq=5 Ack=1 Win=65536 Len=7 [TCP segment of a reassembled PDU]"
"Messenger","76","0.440205","172.30.1.250","172.30.1.1","TCP","88","5222  >  34288 [ACK] Seq=1 Ack=12 Win=2096640 Len=0"
"Messenger","77","0.440922","172.30.1.1","172.30.1.250","TCP","92","34288  >  5222 [PSH, ACK] Seq=12 Ack=1 Win=65536 Len=4 [TCP segment of a reassembled PDU]"
"Messenger","78","0.440982","172.30.1.250","172.30.1.1","TCP","88","5222  >  34288 [ACK] Seq=1 Ack=16 Win=2096640 Len=0"
"Messenger","79","0.444415","172.30.1.1","172.30.1.250","TCP","1840","34288  >  5222 [PSH, ACK] Seq=16 Ack=1 Win=65536 Len=1752 [TCP segment of a reassembled PDU]"
"Messenger","80","0.444515","172.30.1.250","172.30.1.1","TCP","88","5222  >  34288 [ACK] Seq=1 Ack=1768 Win=2095104 Len=0"
"Messenger","81","0.459992","172.30.1.250","172.30.1.1","TLSv1.3","288","Application Data"
"Messenger","82","0.460086","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=4133 Win=101376 Len=0"
"WhatsApp","83","0.506494","172.30.1.250","172.30.1.1","SSL","328","Continuation Data"
"WhatsApp","84","0.507132","172.30.1.1","172.30.1.250","TCP","88","47122  >  443 [ACK] Seq=528 Ack=356 Win=67072 Len=0"
"Messenger","85","0.541650","172.30.1.250","172.30.1.1","TLSv1.3","344","Application Data"
"Messenger","86","0.541779","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=4390 Win=106496 Len=0"
"WhatsApp","87","0.542870","172.30.1.250","172.30.1.1","SSL","124","Continuation Data"
"WhatsApp","88","0.542996","172.30.1.1","172.30.1.250","TCP","88","47122  >  443 [ACK] Seq=528 Ack=393 Win=67072 Len=0"
"Messenger","89","0.545745","172.30.1.250","172.30.1.1","TCP","144","5222  >  34288 [PSH, ACK] Seq=1 Ack=1768 Win=2097152 Len=57 [TCP segment of a reassembled PDU]"
"Messenger","90","0.546163","172.30.1.1","172.30.1.250","TCP","88","34288  >  5222 [ACK] Seq=1768 Ack=58 Win=65536 Len=0"
"Messenger","91","0.549343","172.30.1.250","172.30.1.1","TLSv1.3","420","Application Data"
"Messenger","92","0.549543","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=4721 Win=111616 Len=0"
"Messenger","93","0.560504","172.30.1.250","172.30.1.1","TCP","144","5222  >  34288 [PSH, ACK] Seq=58 Ack=1768 Win=2097152 Len=57 [TCP segment of a reassembled PDU]"
"Messenger","94","0.560706","172.30.1.1","172.30.1.250","TCP","88","34288  >  5222 [ACK] Seq=1768 Ack=115 Win=65536 Len=0"
"Messenger","95","0.563787","172.30.1.1","172.30.1.250","TCP","132","34288  >  5222 [PSH, ACK] Seq=1768 Ack=115 Win=65536 Len=44 [TCP segment of a reassembled PDU]"
"Messenger","96","0.563925","172.30.1.250","172.30.1.1","TCP","88","5222  >  34288 [ACK] Seq=115 Ack=1812 Win=2096640 Len=0"
"Messenger","97","0.640721","172.30.1.250","172.30.1.1","TLSv1.3","308","Application Data"
"Messenger","98","0.641330","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=4943 Win=117248 Len=0"
"Messenger","99","0.692910","172.30.1.250","172.30.1.1","TLSv1.3","316","Application Data"
"Messenger","100","0.693206","172.30.1.1","172.30.1.250","TCP","88","38112  >  443 [ACK] Seq=2976 Ack=5171 Win=122368 Len=0"
"Messenger","101","0.706155","172.30.1.250","172.30.1.1","TCP","132","5222  >  34288 [PSH, ACK] Seq=115 Ack=1812 Win=2097152 Len=46 [TCP segment of a reassembled PDU]"
"Messenger","102","0.706297","172.30.1.1","172.30.1.250","TCP","88","34288  >  5222 [ACK] Seq=1812 Ack=161 Win=65536 Len=0"
"Messenger","103","0.709559","172.30.1.250","172.30.1.1","TCP","136","5222  >  34288 [PSH, ACK] Seq=161 Ack=1812 Win=2097152 Len=50 [TCP segment of a reassembled PDU]"
"Messenger","104","0.709689","172.30.1.1","172.30.1.250","TCP","88","34288  >  5222 [ACK] Seq=1812 Ack=211 Win=65536 Len=0"
"Messenger","105","0.773096","172.30.1.250","172.30.1.1","TCP","124","5222  >  34288 [PSH, ACK] Seq=211 Ack=1812 Win=2097152 Len=37 [TCP segment of a reassembled PDU]"
"Messenger","106","0.773324","172.30.1.1","172.30.1.250","TCP","88","34288  >  5222 [ACK] Seq=1812 Ack=248 Win=65536 Len=0"
"Messages","107","2.378638","172.30.1.1","172.30.1.250","DNS","132","Standard query 0xc87b A instantmessaging-pa-us.googleapis.com"
"Messages","108","2.430421","172.30.1.1","172.30.1.250","DNS","148","Standard query response 0xc87b A instantmessaging-pa-us.googleapis.com A 216.239.36.158"
"Messages","109","2.435490","172.30.1.1","172.30.1.250","UDP","1324","36758  >  443 Len=1250"
"Messages","110","2.436137","172.30.1.1","172.30.1.250","UDP","152","36758  >  443 Len=78"
"Messages","111","2.513644","172.30.1.250","172.30.1.1","UDP","1324","443  >  36758 Len=1250"
"Messages","112","2.514492","172.30.1.250","172.30.1.1","UDP","852","443  >  36758 Len=777"
"Messages","113","2.514744","172.30.1.250","172.30.1.1","UDP","208","443  >  36758 Len=131"
"Messages","114","2.514829","172.30.1.250","172.30.1.1","UDP","100","443  >  36758 Len=25"
"Messages","115","2.522421","172.30.1.1","172.30.1.250","UDP","1324","36758  >  443 Len=1250"
"Messages","116","2.523430","172.30.1.1","172.30.1.250","UDP","148","36758  >  443 Len=73"
"Messages","117","2.524920","172.30.1.1","172.30.1.250","UDP","108","36758  >  443 Len=33"
"Messages","118","2.526952","172.30.1.1","172.30.1.250","UDP","440","36758  >  443 Len=364"
"Messages","119","2.528642","172.30.1.1","172.30.1.250","UDP","360","36758  >  443 Len=284"
"Messages","120","2.529569","172.30.1.1","172.30.1.250","UDP","108","36758  >  443 Len=33"
"Messages","121","2.563068","172.30.1.250","172.30.1.1","UDP","196","443  >  36758 Len=120"
"Messages","122","2.565516","172.30.1.250","172.30.1.1","UDP","104","443  >  36758 Len=29"
"Messages","123","2.569116","172.30.1.1","172.30.1.250","UDP","108","36758  >  443 Len=33"
"Messages","124","2.576836","172.30.1.250","172.30.1.1","UDP","100","443  >  36758 Len=25"
"Messages","125","2.577095","172.30.1.250","172.30.1.1","UDP","100","443  >  36758 Len=25"
"Messages","126","2.612586","172.30.1.250","172.30.1.1","UDP","352","443  >  36758 Len=275"
"Messages","127","2.612799","172.30.1.250","172.30.1.1","UDP","104","443  >  36758 Len=30"
"Messages","128","2.617430","172.30.1.1","172.30.1.250","UDP","112","36758  >  443 Len=36"
"Messages","129","2.642733","172.30.1.1","172.30.1.250","UDP","108","36758  >  443 Len=33"
"Messages","130","2.699567","172.30.1.250","172.30.1.1","UDP","100","443  >  36758 Len=25"
"Google Play service","131","5.001022","172.30.1.1","172.30.1.250","DNS","108","Standard query 0xf9bd A mtalk.google.com"
"Google Play service","132","5.060647","172.30.1.1","172.30.1.250","DNS","156","Standard query response 0xf9bd A mtalk.google.com CNAME mobile-gtalk.l.google.com A 142.251.163.188"
"Google Play service","133","5.070110","172.30.1.1","172.30.1.250","TCP","108","38462  >  5228 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=4035657297 TSecr=0 WS=512"
"Google Play service","134","5.135492","172.30.1.250","172.30.1.1","TCP","96","5228  >  38462 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Google Play service","135","5.135906","172.30.1.1","172.30.1.250","TCP","88","38462  >  5228 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Google Play service","136","5.142758","172.30.1.1","172.30.1.250","TLSv1.3","624","Client Hello"
"Google Play service","137","5.143134","172.30.1.250","172.30.1.1","TCP","88","5228  >  38462 [ACK] Seq=1 Ack=537 Win=2096128 Len=0"
"Google Play service","138","5.191349","172.30.1.250","172.30.1.1","TLSv1.3","292","Server Hello, Change Cipher Spec, Application Data"
"Google Play service","139","5.191893","172.30.1.1","172.30.1.250","TCP","88","38462  >  5228 [ACK] Seq=537 Ack=204 Win=67072 Len=0"
"Google Play service","140","5.193825","172.30.1.1","172.30.1.250","TLSv1.3","152","Change Cipher Spec, Application Data"
"Google Play service","141","5.194091","172.30.1.250","172.30.1.1","TCP","88","5228  >  38462 [ACK] Seq=204 Ack=601 Win=2096640 Len=0"
"Google Play service","142","5.216931","172.30.1.1","172.30.1.250","TLSv1.3","468","Application Data"
"Google Play service","143","5.217454","172.30.1.250","172.30.1.1","TCP","88","5228  >  38462 [ACK] Seq=204 Ack=982 Win=2096640 Len=0"
"Google Play service","144","5.273843","172.30.1.250","172.30.1.1","TLSv1.3","624","Application Data, Application Data"
"Google Play service","145","5.274166","172.30.1.1","172.30.1.250","TCP","88","38462  >  5228 [ACK] Seq=982 Ack=739 Win=68096 Len=0"
"Google Play service","146","5.277086","172.30.1.250","172.30.1.1","TLSv1.3","172","Application Data"
"Google Play service","147","5.277231","172.30.1.1","172.30.1.250","TCP","88","38462  >  5228 [ACK] Seq=982 Ack=823 Win=68096 Len=0"
"Google Play service","148","5.279253","172.30.1.250","172.30.1.1","TLSv1.3","120","Application Data"
"Google Play service","149","5.279346","172.30.1.1","172.30.1.250","TCP","88","38462  >  5228 [ACK] Seq=982 Ack=857 Win=68096 Len=0"
"Messages","150","12.696662","172.30.1.250","172.30.1.1","UDP","104","443  >  36758 Len=30"
"Messages","151","12.703668","172.30.1.250","172.30.1.1","UDP","104","443  >  36758 Len=30"
"Messages","152","12.712336","172.30.1.1","172.30.1.250","UDP","108","36758  >  443 Len=33"
"Teams","153","15.246685","172.30.1.1","172.30.1.250","DNS","112","Standard query 0x833c A teams.microsoft.com"
"Teams","154","15.273277","172.30.1.1","172.30.1.250","DNS","128","Standard query 0xee85 A api.flightproxy.teams.microsoft.com"
"Teams","155","15.276907","172.30.1.1","172.30.1.250","DNS","124","Standard query 0xdc0a A amer.ng.msg.teams.microsoft.com"
"Teams","156","15.280643","172.30.1.1","172.30.1.250","DNS","120","Standard query 0x6f45 A presence.teams.microsoft.com"
"Teams","157","15.281487","172.30.1.1","172.30.1.250","DNS","128","Standard query 0xce13 A firebaseinstallations.googleapis.com"
"Teams","158","15.364251","172.30.1.1","172.30.1.250","DNS","264","Standard query response 0x833c A teams.microsoft.com CNAME teams.office.com CNAME teams-mira-afd.trafficmanager.net CNAME teams-office-com.s-0005.s-msedge.net CNAME s-0005.s-msedge.net A 52.113.194.132"
"Teams","159","15.364429","172.30.1.1","172.30.1.250","DNS","244","Standard query response 0xdc0a A amer.ng.msg.teams.microsoft.com CNAME amer.ng.msg.teams-msgapi.trafficmanager.net CNAME msgapi-prod-scus-azsc3-4.cloudapp.net A 52.113.206.195"
"Teams","160","15.364500","172.30.1.1","172.30.1.250","DNS","384","Standard query response 0xce13 A firebaseinstallations.googleapis.com A 142.250.81.234 A 142.251.41.10 A 142.251.32.106 A 142.251.35.170 A 142.251.40.106 A 142.251.40.138 A 142.251.40.170 A 142.250.64.106 A 142.250.72.106 A 142.250.80.10 A 142.250.80.42 A 142.250.80.74 A 142.250.80.106 A 142.250.176.202 A 142.251.40.202 A 142.251.40.234"
"Teams","161","15.366482","172.30.1.1","172.30.1.250","TCP","108","34222  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1327950884 TSecr=0 WS=512"
"Teams","162","15.367388","172.30.1.1","172.30.1.250","TCP","108","34224  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1327950884 TSecr=0 WS=512"
"Teams","163","15.368331","172.30.1.1","172.30.1.250","TCP","108","42354  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1872097707 TSecr=0 WS=512"
"Teams","164","15.369166","172.30.1.1","172.30.1.250","TCP","108","42362  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1872097707 TSecr=0 WS=512"
"Teams","165","15.369927","172.30.1.1","172.30.1.250","TCP","108","42364  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1872097707 TSecr=0 WS=512"
"Teams","166","15.370934","172.30.1.1","172.30.1.250","TCP","108","42366  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=1872097707 TSecr=0 WS=512"
"Teams","167","15.371671","172.30.1.1","172.30.1.250","TCP","108","37588  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=4283974049 TSecr=0 WS=512"
"Teams","168","15.379130","172.30.1.1","172.30.1.250","DNS","248","Standard query response 0xee85 A api.flightproxy.teams.microsoft.com CNAME api.flightproxy.teams.trafficmanager.net CNAME flightproxy-usea-04-teams.cloudapp.net A 52.114.132.81"
"Teams","169","15.379526","172.30.1.1","172.30.1.250","DNS","256","Standard query response 0x6f45 A presence.teams.microsoft.com CNAME presence.services.sfb.trafficmanager.net CNAME a-ups-presence11-prod-azsc.eastus2.cloudapp.azure.com A 52.112.95.96"
"Teams","170","15.380674","172.30.1.1","172.30.1.250","TCP","108","42276  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3367032823 TSecr=0 WS=512"
"Teams","171","15.381528","172.30.1.1","172.30.1.250","TCP","108","40710  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=9960 SACK_PERM=1 TSval=3968825703 TSecr=0 WS=512"
"Teams","172","15.413479","172.30.1.250","172.30.1.1","TCP","96","443  >  37588 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Teams","173","15.413589","172.30.1.1","172.30.1.250","TCP","88","37588  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Teams","174","15.414213","172.30.1.1","172.30.1.250","TLSv1.3","604","Client Hello"
"Teams","175","15.414391","172.30.1.250","172.30.1.1","TCP","88","443  >  37588 [ACK] Seq=1 Ack=518 Win=2096128 Len=0"
"Teams","176","15.421493","172.30.1.250","172.30.1.1","TCP","96","443  >  34222 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Teams","177","15.421602","172.30.1.1","172.30.1.250","TCP","88","34222  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Teams","178","15.422656","172.30.1.1","172.30.1.250","TLSv1.2","604","Client Hello"
"Teams","179","15.422840","172.30.1.250","172.30.1.1","TCP","88","443  >  34222 [ACK] Seq=1 Ack=518 Win=2096128 Len=0"
"Teams","180","15.423917","172.30.1.250","172.30.1.1","TCP","96","443  >  34224 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Teams","181","15.423983","172.30.1.1","172.30.1.250","TCP","88","34224  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Teams","182","15.424829","172.30.1.1","172.30.1.250","TLSv1.2","604","Client Hello"
"Teams","183","15.424954","172.30.1.250","172.30.1.1","TCP","88","443  >  34224 [ACK] Seq=1 Ack=518 Win=2096128 Len=0"
"Teams","184","15.432421","172.30.1.250","172.30.1.1","TCP","96","443  >  42276 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Teams","185","15.432525","172.30.1.1","172.30.1.250","TCP","88","42276  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Teams","186","15.433174","172.30.1.1","172.30.1.250","TLSv1.2","604","Client Hello"
"Teams","187","15.433344","172.30.1.250","172.30.1.1","TCP","88","443  >  42276 [ACK] Seq=1 Ack=518 Win=2096128 Len=0"
"Teams","188","15.440475","172.30.1.250","172.30.1.1","TCP","96","443  >  40710 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Teams","189","15.440586","172.30.1.1","172.30.1.250","TCP","88","40710  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Teams","190","15.441342","172.30.1.1","172.30.1.250","TLSv1.2","604","Client Hello"
"Teams","191","15.441526","172.30.1.250","172.30.1.1","TCP","88","443  >  40710 [ACK] Seq=1 Ack=518 Win=2096128 Len=0"
"Teams","192","15.454135","172.30.1.250","172.30.1.1","TLSv1.3","1392","Server Hello, Change Cipher Spec"
"Teams","193","15.454410","172.30.1.1","172.30.1.250","TCP","88","37588  >  443 [ACK] Seq=518 Ack=1307 Win=85504 Len=0"
"Teams","194","15.457267","172.30.1.250","172.30.1.1","TLSv1.3","3468","Application Data"
"Teams","195","15.457409","172.30.1.1","172.30.1.250","TCP","88","37588  >  443 [ACK] Seq=518 Ack=4688 Win=105472 Len=0"
"Teams","196","15.460403","172.30.1.250","172.30.1.1","TCP","96","443  >  42354 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Teams","197","15.460603","172.30.1.250","172.30.1.1","TCP","96","443  >  42366 [SYN, ACK] Seq=0 Ack=1 Win=4096 Len=0 MSS=9960 WS=512"
"Teams","198","15.460723","172.30.1.1","172.30.1.250","TCP","88","42354  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Teams","199","15.460743","172.30.1.1","172.30.1.250","TCP","88","42366  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"Teams","200","15.461490","172.30.1.1","172.30.1.250","TLSv1.2","604","Client Hello"
"Teams","201","15.461672","172.30.1.1","172.30.1.250","TLSv1.2","604","Client Hello"
"Teams","202","15.461966","172.30.1.250","172.30.1.1","TCP","88","443  >  42354 [ACK] Seq=1 Ack=518 Win=2096128 Len=0"
